ra,dec,j_m,h_m,k_m
351.665744,58.415798,5.868,4.908,4.564
278.88717,-8.707117,5.913,4.917,4.564
266.859976,-55.552296,5.879,5.018,4.564
275.541871,-57.002998,5.865,4.944,4.564
81.106637,79.358246,5.85,4.929,4.564
281.431128,-6.522706,7.236,5.59,4.564
231.269613,-53.589523,6.341,5.168,4.564
281.44189,3.947063,6.627,5.25,4.564
289.08925,-6.84514,5.686,4.715,4.564
242.425715,56.202492,5.675,4.866,4.564
242.999308,-50.559837,9.545,6.215,4.564
197.010002,24.83107,5.115,4.739,4.564
288.023256,3.70396,5.92,4.911,4.564
109.396827,-32.116802,5.678,4.95,4.564
354.885733,57.17149,5.889,4.938,4.564
141.584985,0.613037,5.633,4.874,4.564
280.744605,-30.480892,6.017,5.159,4.564
241.809112,-55.347095,6.331,5.14,4.564
198.889766,-62.243286,6.499,5.313,4.564
237.143366,28.15674,5.364,5.089,4.564
299.007039,27.91169,6.826,5.302,4.564
348.150694,56.295544,5.894,4.926,4.564
276.845104,-9.684138,6.155,4.968,4.564
298.57143,-74.719582,5.867,4.971,4.564
29.842897,80.486588,5.766,4.909,4.564
182.585436,-63.862438,6.223,5.067,4.564
237.48574,-21.490713,5.394,4.827,4.564
0.93499,-17.335899,4.151,4.61,4.564
333.860285,-39.580292,5.71,4.893,4.564
317.123414,-26.607243,5.546,4.818,4.564
271.036499,-38.24493,5.931,4.979,4.564
351.079419,23.759956,5.175,4.933,4.565
100.248995,-11.32629,6.014,5.05,4.565
81.038856,39.365768,5.473,4.75,4.565
51.658882,32.69442,5.821,4.869,4.565
260.78511,-30.884174,6.081,4.992,4.565
279.952406,-5.570912,6.301,5.092,4.565
98.920448,-10.238476,5.974,5,4.565
107.753348,43.291492,5.646,4.792,4.565
155.213258,30.663822,5.246,4.709,4.565
301.970169,35.315968,6.385,5.144,4.565
166.865811,-28.491251,5.374,4.737,4.565
131.84393,-36.939743,6.176,5.146,4.565
133.881573,-27.681726,4.958,4.793,4.565
79.130661,-13.967777,5.864,5.012,4.565
134.192169,-43.024918,6.754,5.276,4.565
121.381117,-46.654179,5.52,4.846,4.565
310.152559,39.656315,7.114,5.48,4.565
340.837746,41.288841,5.914,4.969,4.565
276.541964,-5.199504,6.3,5.109,4.565
206.369408,-35.925255,5.531,4.734,4.565
253.612146,-4.163754,5.312,4.831,4.565
172.095341,-53.825222,5.968,4.974,4.565
277.698027,-10.496421,6.692,5.258,4.565
65.092831,31.112411,5.733,4.928,4.565
296.542958,11.823731,5.933,4.961,4.565
278.603949,2.11132,6.188,5.035,4.565
222.205399,-55.598083,5.671,4.849,4.565
289.042604,7.569902,5.911,4.949,4.565
293.890066,1.370593,5.829,4.891,4.565
318.542624,12.987933,5.402,4.871,4.565
304.874528,63.093452,6.495,5.372,4.565
351.274729,-73.27359,5.319,4.772,4.565
71.365606,47.476452,5.241,4.728,4.565
157.583951,-71.992744,4.747,4.715,4.565
166.613905,-60.712395,6.004,5.042,4.565
187.109178,-59.660686,6.544,5.301,4.565
181.333637,-72.796814,5.823,4.909,4.565
90.081704,31.940842,5.208,4.702,4.565
221.085357,-65.907433,6.032,5.043,4.565
29.318623,66.960022,5.902,4.947,4.565
22.32484,68.002502,6,4.999,4.565
217.266576,-63.956478,6.183,5.081,4.565
230.87603,-62.099506,5.914,5.023,4.565
119.266229,32.428905,5.726,4.907,4.565
299.448554,29.116611,6.182,5.079,4.565
300.26156,53.507362,5.46,4.816,4.565
326.698382,49.309574,4.76,4.55,4.565
319.323034,70.840324,5.804,4.858,4.565
168.325258,10.447319,5.354,4.77,4.565
288.9594,27.817915,6.497,5.262,4.565
293.436677,-13.17718,5.873,5.012,4.565
271.780097,-26.658936,6.266,5.152,4.565
274.801335,-31.32625,6.094,5.139,4.566
265.632687,-41.228374,6.012,5.037,4.566
265.85302,-23.643684,6.27,5.103,4.566
45.410122,25.814087,5.681,4.83,4.566
66.354711,-11.615446,5.849,5.016,4.566
113.053759,27.125231,5.188,4.691,4.566
338.477986,-44.69038,5.232,4.746,4.566
157.508383,-2.203174,5.487,4.783,4.566
110.776663,-24.477465,5.78,4.882,4.566
235.978492,12.818382,5.458,4.786,4.566
141.916021,-25.551922,5.709,5.003,4.566
137.070839,-41.426037,5.236,4.767,4.566
195.263628,-33.62315,5.183,4.445,4.566
309.901327,30.814093,5.283,4.72,4.566
16.956496,46.842121,5.326,4.863,4.566
104.366045,43.229301,5.312,4.723,4.566
353.981961,49.451458,5.565,4.744,4.566
104.223488,-24.969166,5.526,4.739,4.566
280.029378,-5.426296,6.767,5.247,4.566
233.718681,-40.229652,5.486,4.852,4.566
260.223855,-37.561626,8.604,5.898,4.566
259.688266,-39.400654,6.413,5.115,4.566
286.603047,-39.17738,5.809,4.992,4.566
102.253835,60.195724,5.711,4.863,4.566
265.594743,-49.278675,5.878,5.035,4.566
28.533952,-69.516724,5.508,4.879,4.566
10.822934,-45.181393,5.295,4.786,4.566
158.629864,-66.957687,6.067,5.123,4.566
169.336358,-67.42363,6.941,5.487,4.566
145.877475,-20.365803,5.061,4.772,4.566
189.67711,-63.453796,7.121,5.474,4.566
258.024642,52.036808,5.649,4.815,4.566
277.878073,2.269889,6.405,5.217,4.566
308.530365,19.950827,5.403,4.857,4.566
125.304536,-27.828278,5.879,4.961,4.566
268.761751,-33.890469,6.091,5.23,4.566
264.653018,-11.515345,5.745,4.875,4.566
359.184758,-82.984085,5.41,4.826,4.566
290.094481,-30.429159,5.86,4.965,4.567
118.349115,14.469797,5.771,4.832,4.567
79.053491,18.682882,6.031,4.949,4.567
48.505782,24.265266,5.462,4.758,4.567
267.156238,-30.419823,7.578,5.744,4.567
131.375354,-50.752563,5.588,4.844,4.567
101.585745,-22.462511,5.669,4.897,4.567
300.071147,32.466877,6.459,5.185,4.567
122.02736,-32.953278,5.994,4.991,4.567
323.336107,33.802345,5.311,5.063,4.567
293.841019,52.023544,5.745,4.87,4.567
54.345139,18.204721,5.584,4.755,4.567
99.079576,-42.670414,5.647,4.881,4.567
337.685111,47.781868,5.931,4.999,4.567
290.035996,-3.033122,6.054,5.153,4.567
271.090667,-19.126099,6.363,5.155,4.567
288.274105,-6.859564,5.921,4.973,4.567
278.775351,-8.977168,6.184,5.008,4.567
268.697618,-46.930767,5.761,5.021,4.567
88.112616,8.95521,5.944,4.995,4.567
72.552293,72.917572,5.566,4.785,4.567
243.27259,-47.026638,6.639,5.242,4.567
105.973436,-49.58395,4.861,4.725,4.567
107.798158,3.191581,5.201,4.873,4.567
328.580315,23.681074,5.706,4.909,4.567
30.790505,36.110767,5.503,4.788,4.567
137.082519,-56.823963,6.015,5.23,4.567
101.102727,22.579082,5.473,4.736,4.567
155.837798,-53.727947,6.084,5.14,4.567
254.468763,-36.148262,6.433,5.305,4.567
257.142033,-42.505123,6.443,5.285,4.567
88.708777,-52.635506,4.994,4.687,4.567
240.37858,-54.672115,6.601,5.308,4.567
145.279938,85.0924,5.487,4.768,4.567
231.993294,-61.609028,6.18,5.138,4.567
293.473965,56.459927,5.162,4.816,4.567
346.342417,74.350288,5.821,4.842,4.567
254.828024,-75.034096,5.865,5.04,4.567
218.364398,-33.316128,5.193,4.703,4.567
202.533726,-32.323498,5.783,4.927,4.567
126.891118,-13.834986,5.654,4.85,4.567
248.462863,-14.466608,5.326,4.794,4.567
283.140153,-34.832573,5.734,4.966,4.567
49.937117,1.199013,5.293,4.739,4.567
256.959842,-35.621296,5.623,4.881,4.568
272.088863,-18.07625,6.429,5.172,4.568
282.203252,-22.155594,6.034,5.157,4.568
64.944029,-69.120506,5.436,4.776,4.568
264.087297,-34.705959,6.357,5.098,4.568
2.897138,-18.600702,5.249,4.748,4.568
86.756392,-1.189431,6.353,5.183,4.568
208.970996,39.46312,5.282,4.76,4.568
297.421261,32.593281,5.864,4.969,4.568
124.57162,-25.829308,5.739,4.849,4.568
309.10533,32.895329,5.492,4.763,4.568
173.352431,-10.616266,8.398,6.306,4.568
130.240901,-29.048563,5.597,5.01,4.568
134.718168,-47.234776,4.823,4.705,4.568
125.700819,-47.063046,6.6,5.317,4.568
38.289265,38.347256,5.73,4.905,4.568
187.312672,-35.996449,5.614,4.818,4.568
165.354351,-45.514252,5.801,4.881,4.568
282.095346,-10.605849,6.156,5.122,4.568
285.479815,5.739464,6.384,5.131,4.568
91.6711,5.748343,6.039,5.035,4.568
27.44989,-64.385956,5.353,4.777,4.568
241.90306,29.027752,5.701,4.836,4.568
276.402712,18.325739,5.897,4.975,4.568
315.886844,50.730156,6.784,5.248,4.568
303.229274,31.161871,7.442,5.553,4.568
78.563852,45.112385,5.931,4.911,4.568
280.459817,43.129147,5.729,4.849,4.568
11.789612,60.267269,5.282,4.757,4.568
160.890729,-59.307793,5.91,5,4.568
66.491305,53.785416,5.438,4.768,4.568
141.03906,10.546858,5.52,4.851,4.568
210.58454,-64.925285,5.595,4.863,4.568
156.08899,-61.667408,6.031,5.066,4.568
214.342239,-59.298466,5.948,5.062,4.568
240.560812,-58.526314,6.101,5.091,4.568
232.193488,-62.367092,6.115,5.084,4.568
239.050368,10.297393,5.327,4.916,4.568
104.508868,24.499596,5.771,4.988,4.568
276.393351,-60.106712,5.567,4.898,4.568
312.014769,-66.662895,5.761,4.917,4.568
251.237523,-54.066055,5.804,4.891,4.568
327.980983,29.286991,5.984,4.998,4.568
18.432941,7.575333,4.879,4.705,4.568
124.131806,-14.827388,5.735,5.011,4.568
295.472879,21.337294,6.403,5.101,4.568
134.8435,-48.291321,5.327,4.76,4.568
280.152004,-16.453465,5.909,4.965,4.568
279.103782,-13.311436,5.681,4.915,4.568
67.858024,29.307877,5.768,4.968,4.568
32.597348,23.004749,5.752,4.855,4.568
266.701576,-29.320091,6.151,5.086,4.568
280.732084,-23.550562,5.9,4.925,4.569
279.75893,-22.55587,5.982,5.071,4.569
262.040028,-21.88047,6.582,5.321,4.569
244.567437,-56.46632,5.954,4.975,4.569
268.903121,-23.716951,7.74,5.687,4.569
269.418891,-25.614252,6.2,5.094,4.569
105.267499,-14.647125,5.731,4.941,4.569
296.499437,35.452103,5.394,4.708,4.569
106.956642,-35.814461,5.335,4.821,4.569
112.130075,-21.161457,5.677,4.891,4.569
188.723675,-64.534134,5.611,4.839,4.569
143.111077,-37.150524,5.819,4.899,4.569
290.907311,-0.636725,6.075,5.154,4.569
274.37021,-17.211109,6.068,5.125,4.569
247.225622,-46.06868,6.298,5.146,4.569
65.249408,56.838036,5.993,4.963,4.569
81.632529,43.515537,5.92,4.926,4.569
279.121715,-27.027948,5.622,4.946,4.569
40.359356,-53.320114,5.485,4.803,4.569
275.203757,3.140857,5.514,4.797,4.569
103.234578,-3.06205,5.527,4.85,4.569
138.534312,-68.917412,5.284,4.813,4.569
80.76302,43.936874,6.119,5.025,4.569
128.197373,-34.241325,5.965,5.089,4.569
172.045827,-55.091503,6.319,5.243,4.569
164.709669,-56.523041,5.813,4.923,4.569
193.443741,1.784377,5.61,4.863,4.569
177.767701,-64.52829,6.033,5.061,4.569
9.085102,68.620445,6.006,4.897,4.569
249.646611,-68.578163,5.795,4.925,4.569
214.648434,-56.287842,6.01,5.025,4.569
115.449581,54.76582,5.264,4.717,4.569
118.273793,7.48344,5.552,4.776,4.569
276.973151,33.230118,5.689,4.855,4.569
207.76394,-64.340675,6.373,5.175,4.569
265.970598,-49.926384,5.663,4.911,4.569
296.555401,21.613905,6.269,5.073,4.569
336.112448,54.859917,5.732,4.853,4.569
326.315253,57.65313,5.495,4.87,4.569
293.352206,18.01701,5.951,4.858,4.569
261.402432,-13.704816,5.815,4.937,4.569
154.628201,1.570288,5.441,4.82,4.569
257.522708,-29.579861,6.035,4.989,4.57
304.905509,-19.063084,5.821,4.895,4.57
273.485641,-18.253113,6.112,5.09,4.57
303.80547,-1.228756,5.811,4.929,4.57
154.974719,20.404226,5.392,4.991,4.57
277.798525,35.045563,5.495,4.77,4.57
296.865201,33.483662,5.755,4.848,4.57
116.045976,-36.235054,6.113,5.093,4.57
142.403742,-22.089565,5.783,5.112,4.57
155.672336,-47.668709,5.906,5.044,4.57
316.614358,15.991564,5.603,4.967,4.57
303.796005,-6.151119,5.811,5.055,4.57
224.57671,-39.741077,5.822,4.995,4.57
44.482524,43.722115,5.589,5.063,4.57
217.797019,-40.38641,5.151,4.719,4.57
16.690205,56.135098,5.778,4.889,4.57
348.31159,53.120872,5.48,4.785,4.57
288.574757,-28.125816,5.801,4.946,4.57
181.505937,-54.257786,5.218,4.501,4.57
247.075239,-48.120285,7.659,5.643,4.57
289.873726,1.962704,6.081,5.071,4.57
271.679891,-22.20672,7.074,5.371,4.57
256.419625,56.135166,5.231,4.892,4.57
238.370863,65.28817,5.308,4.736,4.57
275.904609,62.206974,5.749,4.947,4.57
303.191851,36.012066,6.158,5.041,4.57
143.43325,-59.14093,5.813,5.003,4.57
156.292908,-57.063801,5.256,4.815,4.57
214.811315,-57.703403,6.041,5.07,4.57
207.162003,-67.049217,6.084,5.052,4.57
151.537471,-60.176945,6.233,5.16,4.57
219.041908,-61.917835,5.798,4.923,4.57
286.721809,-13.54776,5.908,4.944,4.57
268.93261,-84.140846,6.029,5.113,4.57
95.133641,21.09074,5.403,4.766,4.57
295.853097,10.267551,6.054,5.05,4.57
284.873051,-23.265926,5.565,4.819,4.57
256.360717,14.233146,5.764,5.009,4.57
295.116324,10.344177,6.086,5.105,4.57
270.517589,9.766628,5.719,4.876,4.57
60.796196,78.202782,5.202,4.689,4.57
346.456541,69.189873,6.125,4.999,4.57
203.20283,-53.076736,6.112,5.172,4.57
293.409026,42.587929,5.737,5.003,4.57
308.874886,-41.460854,5.756,4.912,4.57
264.129901,-51.681011,5.835,5.006,4.57
280.858762,22.596548,5.551,4.86,4.57
8.164651,23.19346,5.13,4.611,4.571
79.13448,-11.261958,5.279,4.701,4.571
294.053849,31.527918,5.494,4.732,4.571
297.953557,39.010334,5.918,4.953,4.571
278.655775,13.970238,5.664,4.831,4.571
215.407662,-24.532373,5.835,4.984,4.571
76.22644,41.988262,6.027,5.045,4.571
188.939757,-41.021957,4.737,4.708,4.571
355.102072,44.333931,4.624,4.595,4.571
247.768305,-44.564175,6.457,5.125,4.571
240.148579,-52.694519,7.387,5.507,4.571
2.119234,55.658772,5.758,4.861,4.571
274.354369,-29.462311,5.871,4.929,4.571
277.835219,-23.315639,5.426,4.802,4.571
101.405906,9.527689,5.856,4.884,4.571
209.761751,-59.533134,7.054,5.481,4.571
311.378084,31.038742,5.516,4.844,4.571
66.139577,49.48605,6.32,5.089,4.571
94.439968,40.374592,5.665,4.921,4.571
256.607667,-39.938705,7.023,5.421,4.571
93.529272,21.944778,5.651,4.895,4.571
177.771565,-27.080225,5.298,4.909,4.571
203.550801,-74.565765,5.338,4.729,4.571
31.714089,64.974258,6.064,4.989,4.571
58.705395,40.608456,5.952,4.93,4.571
223.879678,-59.756737,6.349,5.084,4.571
146.739337,-51.749672,6.212,5.173,4.571
200.479139,-63.326336,5.802,4.869,4.571
296.606628,24.791395,5.531,4.877,4.571
239.139956,-33.306511,5.882,4.977,4.571
296.825676,20.302298,6.215,5.08,4.571
262.422734,-38.060471,7.806,5.736,4.571
5.43992,59.248642,6.55,5.248,4.571
277.819282,-8.044246,6.487,5.159,4.571
92.645127,15.328182,6.072,5.072,4.571
255.310477,-16.057081,5.921,4.993,4.571
349.84975,-5.124411,4.786,4.652,4.571
277.065872,-30.435471,6.022,5.114,4.572
269.727293,-23.766859,7.483,5.497,4.572
282.749442,-20.295244,5.23,4.795,4.572
86.420197,15.730357,5.932,4.915,4.572
77.2991,18.958529,5.335,4.726,4.572
48.008829,0.107618,5.283,4.824,4.572
263.24224,-31.112535,5.706,4.81,4.572
105.208124,-14.83892,6.153,5.106,4.572
260.851146,-31.604004,6.271,5.15,4.572
261.227383,-34.844349,7.165,5.387,4.572
96.256813,-14.503705,5.378,4.797,4.572
300.414335,30.771502,5.941,4.975,4.572
252.30927,45.983356,4.775,4.581,4.572
210.998278,-25.859171,5.779,4.877,4.572
137.228939,-41.960419,5.883,4.926,4.572
293.892054,15.164844,6.156,5.06,4.572
159.817786,-36.677147,5.156,4.759,4.572
321.610285,53.597336,6.072,4.984,4.572
246.032663,-45.652779,5.722,4.906,4.572
249.352748,-46.494423,5.871,5.046,4.572
63.978386,60.894581,5.979,4.995,4.572
286.836012,6.769683,7.075,5.393,4.572
276.623542,-15.292683,6.351,5.123,4.572
102.640178,3.737756,5.939,5.03,4.572
310.280047,58.443928,5.959,4.991,4.572
344.514616,-66.335793,5.489,4.772,4.572
144.040126,-50.211582,6.212,5.162,4.572
111.678513,49.211601,4.695,4.693,4.572
98.640383,-61.495972,5.333,4.79,4.572
257.12576,-37.585342,6.093,5.009,4.572
44.579053,62.429451,6.161,5.076,4.572
354.752697,61.301697,5.426,4.771,4.572
141.344419,6.258258,5.361,4.92,4.572
296.903927,26.761633,6.192,5.129,4.572
308.690909,-68.525597,5.7,4.909,4.572
268.187346,-70.479843,5.738,4.923,4.572
310.586113,26.022871,5.823,4.999,4.572
304.625155,-72.808128,5.245,4.767,4.572
111.372628,-48.633244,5.905,4.975,4.572
203.710022,-57.85857,6.165,5.101,4.572
225.221468,-53.778217,6.105,5.093,4.572
67.022883,28.742735,5.903,4.909,4.572
256.661767,-34.840939,6.182,5.092,4.573
272.1556,-19.256466,6.097,5.134,4.573
22.874545,-29.984938,5.336,4.735,4.573
6.809361,30.896778,5.77,5.014,4.573
58.453612,33.456181,5.828,4.875,4.573
21.620614,-30.275578,5.367,4.462,4.573
260.411509,-34.043983,7.28,5.543,4.573
298.562881,24.964378,6.563,5.339,4.573
310.724614,12.98076,5.617,4.847,4.573
108.218249,-35.276184,5.908,5.022,4.573
132.178147,-25.445,5.548,4.803,4.573
301.18145,39.708797,6.026,5.021,4.573
347.290317,26.912935,5.341,4.915,4.573
349.620351,27.603804,5.159,4.788,4.573
340.205317,41.363155,5.839,4.903,4.573
243.934197,-11.393492,5.969,4.971,4.573
81.724843,35.580029,6.341,5.098,4.573
248.997844,-8.748187,5.523,4.887,4.573
280.20484,-5.090649,8.103,5.753,4.573
300.107754,-9.800758,5.8,4.946,4.573
311.320857,44.82481,6.074,4.979,4.573
294.822558,10.951995,6.096,5.116,4.573
224.9747,-55.236591,6.214,5.123,4.573
52.98786,67.425224,5.376,4.718,4.573
326.648787,-57.996796,5.692,4.855,4.573
306.539937,32.111217,7.017,5.481,4.573
283.077144,0.472507,7.035,5.414,4.573
284.637751,4.429467,7.318,5.441,4.573
342.115891,61.572605,6.259,5.019,4.573
164.856538,-57.082413,6.028,5.04,4.573
167.910386,-59.717754,5.536,4.877,4.573
61.141586,46.611214,6.136,5.032,4.573
133.257288,40.290119,5.441,4.73,4.573
229.189242,-66.233521,5.766,4.844,4.573
12.952243,60.741039,6.1,5.033,4.573
209.129114,-61.381168,6.42,5.232,4.573
219.167256,-61.387886,6.156,5.059,4.573
196.112102,-64.79039,5.636,4.87,4.573
72.180443,10.395187,5.558,4.852,4.573
303.884217,25.014141,5.748,4.786,4.573
280.877134,16.24548,5.886,4.935,4.573
286.706865,18.851332,5.943,4.973,4.573
292.342056,-53.678585,5.872,5.054,4.573
64.857644,54.81749,7.476,5.714,4.573
26.958508,77.915543,5.462,4.778,4.573
283.679687,-15.603038,4.691,4.687,4.573
334.517006,13.950372,5.13,5.085,4.573
280.209207,-16.529917,6.072,5.043,4.573
282.56909,-17.423384,6.075,5.067,4.573
296.863246,45.875633,5.583,4.784,4.573
279.400524,-21.220861,5.94,4.985,4.574
271.871034,-34.672985,6.045,5.146,4.574
241.388777,-32.894882,5.848,4.984,4.574
87.094813,26.845598,5.76,4.871,4.574
263.256618,-35.20826,6.319,5.09,4.574
118.933649,-3.198192,6.128,5.127,4.574
200.749627,15.250583,5.376,4.696,4.574
298.126431,40.632259,6.32,5.26,4.574
297.881441,36.92902,5.73,4.832,4.574
233.315803,-23.465054,5.51,4.903,4.574
285.184871,-25.00482,5.886,4.977,4.574
0.318747,29.951019,5.683,4.853,4.574
283.931004,-6.645748,5.51,4.89,4.574
283.381195,-1.643248,6.186,5.101,4.574
306.584101,-9.549014,6.297,5.301,4.574
322.670726,46.747356,5.662,4.768,4.574
122.053391,48.163883,5.459,4.868,4.574
319.940195,-26.352781,5.114,4.72,4.574
229.852705,-57.577072,8.531,6.121,4.574
297.564425,-46.270073,5.829,5.057,4.574
63.555062,50.30077,6.035,4.995,4.574
322.152927,-40.398846,5.641,4.914,4.574
246.873614,-51.764587,6.256,5.166,4.574
236.689282,-55.72599,6.448,5.128,4.574
256.233654,-48.556252,7.104,5.555,4.574
284.498196,3.288152,8.356,5.874,4.574
286.414988,61.832619,5.808,4.875,4.574
339.973593,72.690689,5.847,4.879,4.574
163.353884,-75.590317,6.084,5.098,4.574
146.855626,-56.439518,6.334,5.138,4.574
72.115201,2.715383,5.038,4.742,4.574
172.552914,-68.666496,5.88,5.034,4.574
227.764364,-68.117043,5.916,5.045,4.574
235.201557,-62.758293,5.932,5.003,4.574
322.751858,58.653927,6.095,5.016,4.574
208.94156,-61.103214,7.277,5.424,4.574
184.206468,-5.575089,5.743,4.952,4.574
48.612826,62.226498,6.331,5.118,4.574
296.602841,54.405598,5.11,4.711,4.574
264.52095,-72.577133,5.752,4.948,4.574
244.446414,-4.250047,5.727,4.947,4.574
294.621544,37.743256,5.357,4.721,4.574
308.176237,0.710405,5.797,4.935,4.574
276.386192,-15.773494,6.451,5.174,4.574
264.983077,7.801088,5.145,4.764,4.574
6.216087,65.593834,6.128,4.856,4.574
254.679765,-16.868887,6.099,5.198,4.574
88.258821,43.011478,5.69,4.932,4.574
205.649168,-66.179863,5.938,5.001,4.574
195.361205,-67.045135,5.87,4.932,4.574
39.141477,-14.656682,5.213,4.805,4.575
296.434896,-2.088031,5.895,4.998,4.575
76.777437,-71.269913,5.355,4.768,4.575
53.51637,25.34647,5.741,4.801,4.575
265.203472,-34.59444,6.456,5.201,4.575
298.412081,24.099997,6.94,5.421,4.575
182.155165,26.493593,5.191,4.742,4.575
145.454876,43.63726,5.227,4.696,4.575
105.177884,-18.30114,5.585,4.835,4.575
238.809065,-5.129452,5.935,4.957,4.575
141.809123,-33.791348,5.27,4.696,4.575
273.373101,-5.049008,6.298,5.131,4.575
244.898794,-16.916094,5.664,4.88,4.575
273.891486,-16.558802,8.2,5.846,4.575
274.960686,-12.968058,9.023,6.395,4.575
275.266274,-17.776258,6.204,5.17,4.575
104.069036,50.20557,5.756,4.848,4.575
279.376274,-8.31994,6.728,5.4,4.575
265.70298,-55.01939,5.702,4.939,4.575
42.992686,-49.870262,5.249,4.842,4.575
310.974989,32.529282,5.922,4.941,4.575
130.574532,-46.246418,6.387,5.273,4.575
129.495771,-68.012138,5.646,4.861,4.575
142.397876,-61.101604,5.793,4.944,4.575
346.440673,61.098736,5.731,4.85,4.575
173.69357,-58.964527,5.588,4.863,4.575
111.076585,7.914912,5.477,4.87,4.575
176.533094,-68.434555,6.124,5.171,4.575
155.217995,-68.966293,5.997,5.189,4.575
256.618388,-41.536766,7.434,5.501,4.575
236.21393,-67.036163,6.111,5.115,4.575
213.360084,-60.99968,6.477,5.184,4.575
192.213742,-61.169964,6.632,5.274,4.575
133.662576,6.28691,5.8,4.927,4.575
206.079011,-58.418713,6.049,5.064,4.575
261.45102,-36.414455,6.348,5.082,4.575
325.190665,-55.338711,5.601,4.797,4.575
119.909835,32.695816,5.459,4.755,4.575
294.333679,-56.964291,5.962,5.128,4.575
289.673401,10.307487,6.667,5.343,4.575
304.232394,-59.643375,5.447,4.917,4.575
326.491121,50.969021,6.152,5.041,4.575
270.572834,-15.89654,6.691,5.322,4.575
272.309361,-12.931972,5.576,4.846,4.575
293.806832,19.202391,5.648,4.902,4.575
3.14922,44.316338,5.437,4.898,4.575
256.083633,-34.850277,5.977,5.005,4.576
339.918954,-22.188669,5.729,4.874,4.576
258.973054,-25.013292,6.162,5.076,4.576
346.047889,15.303345,5.694,4.948,4.576
265.056745,-30.891378,6.065,5.014,4.576
132.45501,-48.366634,5.633,4.831,4.576
115.721231,-18.483591,5.602,4.841,4.576
139.453681,-36.765602,5.892,4.975,4.576
170.65811,-35.400494,5.644,5.027,4.576
142.907602,-46.373318,6.313,5.234,4.576
102.779494,-47.326069,5.339,4.804,4.576
349.603352,44.229279,5.725,4.932,4.576
258.921126,-9.808817,5.127,4.838,4.576
